Keywords,Date and Time,Source,Event ID,Task Category
Audit Success,31-03-2026 12:02:47,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		SHAIKFEROZALI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		shaikferozali\Administrator
	Account Name:		Administrator
	Account Domain:		shaikferozali

Process Information:
	Process ID:		0x1088
	Process Name:		C:\Windows\System32\svchost.exe"
Audit Success,31-03-2026 12:02:47,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		SHAIKFEROZALI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		shaikferozali

Process Information:
	Process ID:		0x1088
	Process Name:		C:\Windows\System32\svchost.exe"
Audit Success,31-03-2026 12:02:47,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		SHAIKFEROZALI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		shaikferozali\DefaultAccount
	Account Name:		DefaultAccount
	Account Domain:		shaikferozali

Process Information:
	Process ID:		0x1088
	Process Name:		C:\Windows\System32\svchost.exe"
Audit Success,31-03-2026 12:02:47,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		SHAIKFEROZALI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		shaikferozali\CodexSandboxOnline
	Account Name:		CodexSandboxOnline
	Account Domain:		shaikferozali

Process Information:
	Process ID:		0x1088
	Process Name:		C:\Windows\System32\svchost.exe"
Audit Success,31-03-2026 12:02:47,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		SHAIKFEROZALI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		shaikferozali\CodexSandboxOffline
	Account Name:		CodexSandboxOffline
	Account Domain:		shaikferozali

Process Information:
	Process ID:		0x1088
	Process Name:		C:\Windows\System32\svchost.exe"
Audit Success,31-03-2026 12:02:47,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		SHAIKFEROZALI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		shaikferozali\Administrator
	Account Name:		Administrator
	Account Domain:		shaikferozali

Process Information:
	Process ID:		0x1088
	Process Name:		C:\Windows\System32\svchost.exe"
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0x547c
	Process Name:		C:\Windows\System32\taskhostw.exe"
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,31-03-2026 12:02:40,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		SHAIKFEROZALI\feroz
	Account Name:		feroz
	Account Domain:		SHAIKFEROZALI
	Logon ID:		0x8B735
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
